time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
2280,1814,402.53205762000005,72,86.37,132112,2.7682995796203613,0.01455001812428236,15263,-33.152793884277344,0.0003,-32.5066032409668,,
2290,1813,401.81427164999985,73,86.29,133000,3.6492481231689453,0.014204084873199463,15374,-38.98609161376953,0.0003,-33.45491409301758,,
2300,1812,415.67710569999997,74,88.92,134176,3.1287355422973633,0.013745882548391819,15521,-25.24882698059082,0.0003,-34.457550048828125,,
2310,1811,426.8399529999999,74,90.64,135072,2.925931453704834,0.01341315172612667,15633,-21.906024932861328,0.0003,-29.644508361816406,,
2320,1810,435.42440946000005,75,92.1,136024,3.0717520713806152,0.013059278950095177,15752,-22.383516311645508,0.0003,-34.03564453125,,
2330,1809,434.6926534,75,91.9,136888,3.8346915245056152,0.01276868861168623,15860,-29.819995880126953,0.0003,-32.66313171386719,,
2340,1808,429.64652072999996,76,90.7,137752,3.1760177612304688,0.012487484142184258,15968,-23.136028289794922,0.0003,-29.834964752197266,,
2350,1808,440.70337704000013,76,92.99,138728,3.043032646179199,0.012187483720481396,16090,-23.37472915649414,0.0003,-30.24364471435547,,
2360,1808,440.0400737500001,77,92.51,139864,2.999598741531372,0.01185921672731638,16232,-17.925325393676758,0.0003,-31.102821350097656,,
2370,1808,444.2961419899999,77,93.37,140800,4.120919227600098,0.011593373492360115,16349,-20.902294158935547,0.0003,-31.263385772705078,,
2380,1807,450.69159914999994,78,95.36,141768,3.415707588195801,0.011343356221914291,16470,-21.126951217651367,0.0003,-30.56134796142578,,
2390,1807,457.0529920400001,78,96.38,142744,3.1211795806884766,0.01108626276254654,16592,-17.699291229248047,0.0003,-28.442768096923828,,
2400,1807,453.14850946999996,79,95.45,143600,2.5363500118255615,0.010888525284826756,16699,-26.276840209960938,0.0003,-29.075103759765625,,
2410,1807,449.7343559800001,80,94.96,144632,2.4692208766937256,0.01061035692691803,16828,-4.737569808959961,0.0003,-30.959821701049805,,
2420,1806,454.50501757000006,80,96.23,145760,3.248574733734131,0.010332326404750347,16969,-16.46652603149414,0.0003,-28.34990692138672,,
2430,1806,462.94896192,81,98.19,146832,2.392894744873047,0.010085507296025753,17103,-8.123437881469727,0.0003,-29.247249603271484,,
2440,1806,464.74195376000006,81,98.77,147632,2.840710163116455,0.009970284067094326,17203,-13.74577522277832,0.0003,-31.705305099487305,,
2450,1806,463.47934847,82,98.53,148704,3.0153121948242188,0.009745779447257519,17337,-9.2646484375,0.0003,-28.439659118652344,,
2460,1806,462.82814877,82,98.31,149560,3.05356502532959,0.009623955935239792,17444,-18.5656681060791,0.0003,-27.850811004638672,,
2470,1806,462.08794208,83,98.16,150880,3.7071173191070557,0.009329010732471943,17609,-17.21988296508789,0.0003,-28.114093780517578,,
2480,1806,476.05069707,84,100.83,151840,2.2621209621429443,0.009156395681202412,17729,-16.217618942260742,0.0003,-27.24104118347168,,
2490,1806,478.40973844,84,101.16,152568,3.483236312866211,0.009013330563902855,17820,-5.7065911293029785,0.0003,-26.142526626586914,,
2500,1805,474.11592719999993,85,100.46,153632,2.97709059715271,0.008872220292687416,17953,-9.644367218017578,0.0003,-28.67633819580078,,
2510,1805,472.47978926,85,100.18,154536,2.0860650539398193,0.008757853880524635,18066,-11.484090805053711,0.0003,-25.510169982910156,,
2520,1805,464.5225473700001,86,98.65,155648,3.457792043685913,0.00853937678039074,18205,-4.279797554016113,0.0003,-27.30414581298828,,
2530,1805,464.27012151,86,98.09,156672,1.9885295629501343,0.008392266929149628,18333,-16.7265567779541,0.0003,-24.038253784179688,,
2540,1805,466.87352078,87,98.21,157728,2.8885645866394043,0.008233309723436832,18465,-7.948987007141113,0.0003,-27.27796173095703,,
2550,1804,470.0491111,87,98.71,158480,2.6038174629211426,0.008198090828955173,18559,-12.193397521972656,0.0003,-25.777271270751953,,
2560,1804,468.21526545999996,88,98.73,159384,2.116353988647461,0.008042032830417156,18672,0.04013770818710327,0.0003,-25.83746910095215,,
2570,1804,460.17590838,88,97.44,160200,2.8236780166625977,0.007929105311632156,18774,1.6208269596099854,0.0003,-27.923572540283203,,
2580,1804,453.33033264,89,96.0,161576,2.6692306995391846,0.007768027950078249,18946,-8.386921882629395,0.0003,-23.925148010253906,,
2590,1804,458.8910100400001,90,97.24,162648,2.310525894165039,0.007628743536770344,19080,-2.1886394023895264,0.0003,-25.195114135742188,,
2600,1803,472.9856783000001,90,100.35,163664,2.4361822605133057,0.007551225367933512,19207,-7.174234390258789,0.0003,-23.750900268554688,,
2610,1803,471.40470513,91,100.44,164608,2.930311679840088,0.007420794572681189,19325,-9.044234275817871,0.0003,-26.229736328125,,
2620,1803,469.9491157399999,91,99.81,165448,2.4248409271240234,0.007371086627244949,19430,-0.97538161277771,0.0003,-24.402124404907227,,
2630,1803,459.710816,92,97.57,166408,2.1438117027282715,0.007249805144965649,19550,-3.338994026184082,0.0003,-24.651844024658203,,
2640,1802,465.64689033,92,98.85,167560,2.4837987422943115,0.007127269171178341,19694,1.6744534969329834,0.0003,-24.258251190185547,,
2650,1802,466.23811182,93,98.87,168512,2.4680747985839844,0.007114105392247438,19813,-6.950028419494629,0.0003,-22.232261657714844,,
2660,1802,476.57623017000003,94,100.97,169696,2.8707518577575684,0.00702787097543478,19961,-6.286033630371094,0.0003,-22.10973358154297,,
2670,1801,496.08918802,94,104.67,171040,2.1945788860321045,0.006857777945697308,20129,-0.5584707260131836,0.0003,-23.13970375061035,,
2680,1801,506.3786541299999,95,106.84,172192,2.311197280883789,0.00681310473009944,20273,-10.321455001831055,0.0003,-21.09844970703125,,
2690,1801,505.0217519,96,107.44,173376,2.278359889984131,0.006699058227241039,20421,-4.842337131500244,0.0003,-23.08580207824707,,
2700,1800,493.02275269000006,96,105.46,174072,2.5771281719207764,0.006662508938461542,20508,-2.8790481090545654,0.0003,-21.587799072265625,,
2710,1800,512.0376595600001,97,109.51,175680,2.331846237182617,0.006628833711147308,20709,-4.567652225494385,0.0003,-23.322052001953125,,
2720,1800,517.34533461,98,111.04,176608,2.5159945487976074,0.006595834158360958,20825,4.990049362182617,0.0003,-20.81511116027832,,
2730,1799,529.58338133,98,113.84,177896,1.7060810327529907,0.006563334260135889,20986,-14.693053245544434,0.0003,-19.07685089111328,,
2740,1799,546.6978097200001,99,117.83,179336,1.912529468536377,0.006492921616882086,21166,0.9847593307495117,0.0003,-20.358383178710938,,
2750,1798,569.3130832200001,100,123.15,180936,2.129091262817383,0.006365163717418909,21366,-2.2697670459747314,0.0003,-20.497127532958984,,
2760,1798,578.83017211,101,125.65,182072,1.7595309019088745,0.006284058094024658,21508,-4.115272045135498,0.0003,-21.304668426513672,,
2770,1797,579.1872187299999,102,126.52,183624,2.254134178161621,0.006198860704898834,21702,1.002795934677124,0.0003,-18.18256950378418,,
2780,1797,577.4724641,102,126.35,184848,2.114840507507324,0.006137056741863489,21855,-2.8386154174804688,0.0003,-18.36654281616211,,
2790,1797,587.52790388,103,127.95,186144,1.9439960718154907,0.00605378020554781,22017,-1.2098534107208252,0.0003,-17.610855102539062,,
2800,1797,606.94235635,104,131.76,187632,1.3001055717468262,0.0060815876349806786,22203,-15.27847957611084,0.0003,-17.634056091308594,,
2810,1797,611.2649368,105,132.17,188776,1.8969497680664062,0.0059957499615848064,22346,-5.55441951751709,0.0003,-17.672916412353516,,
2820,1797,613.3051884399999,105,132.7,189888,1.640122652053833,0.005958643741905689,22485,-2.869656562805176,0.0003,-18.140640258789062,,
2830,1796,618.38262818,106,133.86,191256,1.6559619903564453,0.005892310291528702,22656,-0.9974195957183838,0.0003,-17.849550247192383,,
2840,1796,617.1938343599999,107,133.17,192656,1.7452318668365479,0.005848340690135956,22831,-5.746518611907959,0.0003,-16.11777114868164,,
2850,1796,609.35952069,108,131.49,194352,2.0118770599365234,0.0059645166620612144,23043,-6.99409294128418,0.0003,-18.982921600341797,,
2860,1796,637.8211839799999,109,137.31,195872,1.587905764579773,0.005941107403486967,23233,-2.3654003143310547,0.0003,-19.574459075927734,,
2870,1796,633.31989317,109,135.78,197528,2.005873918533325,0.005793635733425617,23440,1.3927464485168457,0.0003,-16.2087345123291,,
2880,1795,647.46427461,110,138.31,198760,1.3105837106704712,0.005677451845258474,23594,3.706289529800415,0.0003,-16.506763458251953,,
2890,1795,652.87551719,111,139.12,200312,1.4150736331939697,0.005680883303284645,23788,-3.4207842350006104,0.0003,-16.397686004638672,,
2900,1794,673.1513883099999,112,143.14,201832,1.4866386651992798,0.005652470514178276,23978,-7.1000542640686035,0.0003,-16.851787567138672,,
2910,1794,682.00234194,113,145.3,203440,1.551937222480774,0.005510048475116491,24179,-12.154158592224121,0.0003,-15.671116828918457,,
2920,1794,679.55365763,113,144.8,204408,1.4196009635925293,0.005384333897382021,24300,-4.965630054473877,0.0003,-14.712947845458984,,
2930,1793,671.34323874,114,143.92,205744,1.2960951328277588,0.005226020701229572,24467,-8.631712913513184,0.0003,-16.439884185791016,,
2940,1793,669.7904351000001,115,143.81,206912,1.5486080646514893,0.005110586993396282,24613,-10.261296272277832,0.0003,-15.792798042297363,,
2950,1793,662.5632724,116,142.48,208248,1.317176342010498,0.005014712456613779,24780,-5.376816272735596,0.0003,-15.376948356628418,,
2960,1793,636.69129497,117,136.84,209912,1.4388790130615234,0.005006381776183844,24988,-8.898508071899414,0.0003,-16.599014282226562,,
2970,1793,653.0564332,117,140.58,211512,1.5937855243682861,0.004981584846973419,25188,2.0482492446899414,0.0003,-16.961708068847656,,
2980,1792,655.1085757999999,118,141.54,213080,1.6872966289520264,0.0049512204714119434,25384,5.316141605377197,0.0003,-15.360054016113281,,
2990,1792,660.1049205700001,119,142.34,214352,1.085936188697815,0.004891038406640291,25543,-10.173398971557617,0.0003,-14.126226425170898,,
3000,1792,627.10606813,120,135.81,215592,1.2433924674987793,0.004788897931575775,25698,2.9839839935302734,0.0003,-13.21142292022705,,
3010,1792,607.49417068,120,131.74,216784,1.3279589414596558,0.004843269009143114,25847,-1.1683636903762817,0.0003,-14.837200164794922,,
3020,1791,620.19218978,121,134.37,217968,1.138664722442627,0.004847273230552673,25995,-8.867057800292969,0.0003,-14.212523460388184,,
3030,1791,624.7369775600001,122,134.64,218992,1.2381892204284668,0.004731501452624798,26123,0.844245433807373,0.0003,-12.485857009887695,,
3040,1791,609.33599193,122,131.68,220312,1.0444837808609009,0.004695135168731213,26288,-3.2450199127197266,0.0003,-14.398022651672363,,
3050,1791,605.107355,123,130.69,221296,1.25697922706604,0.004601585678756237,26411,-1.021681547164917,0.0003,-13.123682022094727,,
3060,1790,614.86800285,124,132.9,223096,1.22584867477417,0.00456846971064806,26636,1.5415763854980469,0.0003,-14.612818717956543,,
3070,1790,620.70403946,125,133.94,224696,1.0559768676757812,0.004537298809736967,26836,-13.153825759887695,0.0003,-13.642820358276367,,
3080,1790,603.55852054,126,130.13,225776,1.2065098285675049,0.004459303338080645,26971,9.648619651794434,0.0003,-14.527332305908203,,
3090,1789,609.10205659,126,131.22,227264,1.0550312995910645,0.004428465850651264,27157,9.430513381958008,0.0003,-14.153263092041016,,
3100,1789,640.82471624,128,137.71,229592,1.191523551940918,0.0042512803338468075,27448,-0.735957145690918,0.0003,-12.136043548583984,,
3110,1789,676.58341804,129,145.65,231456,0.9438814520835876,0.004254654981195927,27681,-12.20799446105957,0.0003,-11.424430847167969,,
3120,1789,673.5893999,129,144.91,232560,1.039075255393982,0.004194268956780434,27819,-13.296991348266602,0.0003,-11.393440246582031,,
3130,1788,703.6452845199998,131,150.85,234552,0.802167534828186,0.004129562061280012,28068,-9.257044792175293,0.0003,-11.282920837402344,,
3140,1788,743.6671240200001,132,158.2,236176,1.1273112297058105,0.00404800521209836,28271,13.93286418914795,0.0003,-12.702451705932617,,
3150,1788,766.2796215299999,133,163.01,238024,0.9041118621826172,0.004013982135802507,28502,4.581631660461426,0.0003,-11.690534591674805,,
3160,1787,777.2408386300001,133,164.18,239544,0.9325866103172302,0.004024680238217115,28692,-0.09645712375640869,0.0003,-11.129265785217285,,
3170,1787,778.4989842600002,134,163.33,241088,1.2033215761184692,0.0039237141609191895,28885,4.698969841003418,0.0003,-11.344178199768066,,
3180,1787,789.0926685200002,135,165.33,242544,0.7925518155097961,0.0038333970587700605,29067,-6.140281677246094,0.0003,-9.794740676879883,,
3190,1787,795.46074735,136,166.61,244632,0.6310607194900513,0.003736785613000393,29328,-3.6013095378875732,0.0003,-10.929367065429688,,
3200,1787,804.60045795,137,167.8,246312,1.0972814559936523,0.003657007124274969,29538,-9.292780876159668,0.0003,-11.032918930053711,,
3210,1787,796.0701098600001,138,166.28,248176,0.8983722925186157,0.003618129761889577,29771,-5.084057807922363,0.0003,-11.057353973388672,,
3220,1786,824.49762422,140,171.75,250144,0.9149003624916077,0.0034946275409311056,30017,11.587732315063477,0.0003,-11.012039184570312,,
3230,1786,845.28630606,141,177.02,252336,0.8587691783905029,0.003461270360276103,30291,-4.847070693969727,0.0003,-10.00719928741455,,
3240,1786,841.55544647,142,177.43,254192,0.8027266263961792,0.0034484518691897392,30523,-5.942790985107422,0.0003,-9.505390167236328,,
3250,1786,844.26697622,143,178.41,255896,0.6654231548309326,0.0034463955089449883,30736,1.94874107837677,0.0003,-9.868027687072754,,
3260,1786,848.5704258499999,144,180.89,258008,0.658846378326416,0.003451918251812458,31000,-11.513520240783691,0.0003,-9.197922706604004,,
3270,1786,889.7831016499999,145,190.94,260688,0.651884138584137,0.003273710375651717,31335,-2.0543630123138428,0.0003,-9.154693603515625,,
3280,1786,915.82000358,146,196.88,262464,0.6529159545898438,0.003315668785944581,31557,0.7979626655578613,0.0003,-9.075493812561035,,
3290,1785,932.03028787,148,200.57,264600,0.6388566493988037,0.0032725303899496794,31824,-9.69733715057373,0.0003,-8.353816032409668,,
3300,1785,961.71188104,149,206.84,267584,0.6172543168067932,0.003128690179437399,32197,11.233989715576172,0.0003,-9.005599021911621,,
3310,1785,1007.8248538900001,151,214.67,270072,0.6449664831161499,0.003166251117363572,32508,-1.1003698110580444,0.0003,-9.225507736206055,,
3320,1784,1086.29962888,153,230.46,273456,0.54271399974823,0.00311396736651659,32931,0.7108163833618164,0.0003,-8.707977294921875,,
3330,1784,1135.61351555,155,239.99,276664,0.5249034762382507,0.003080228343605995,33332,-7.180912017822266,0.0003,-7.9408674240112305,,
3340,1784,1201.9310094599998,157,253.4,280240,0.5846279859542847,0.002925517503172159,33779,-7.5396928787231445,0.0003,-7.528102874755859,,
3350,1784,1262.08701243,158,264.46,282832,0.49417251348495483,0.0029624172020703554,34103,-2.1490707397460938,0.0003,-7.510186672210693,,
3360,1783,1320.08977183,159,275.91,285328,0.4510415494441986,0.0028915638104081154,34415,-2.0914580821990967,0.0003,-7.278934955596924,,
3370,1783,1360.0507158600003,162,284.19,289072,0.4050932824611664,0.0027020140551030636,34883,-11.767114639282227,0.0003,-7.874078750610352,,
3380,1783,1376.1940409699998,163,287.13,291288,0.3901344835758209,0.002654382260516286,35160,-5.911208152770996,0.0003,-7.565847396850586,,
3390,1783,1397.4856998900002,164,291.25,293912,0.4050310254096985,0.002585676731541753,35488,2.5914466381073,0.0003,-6.890054702758789,,
3400,1783,1540.66900235,168,322.12,300416,0.33943790197372437,0.002457164693623781,36301,11.599677085876465,0.0003,-7.023525238037109,,
3410,1783,1594.5376157199998,170,333.3,303952,0.4456050992012024,0.002437339862808585,36743,-5.525364875793457,0.0003,-7.126744747161865,,
3420,1783,1612.9035581100002,172,337.65,307032,0.3470432758331299,0.002442033961415291,37128,2.150204658508301,0.0003,-6.861788749694824,,
3430,1782,1604.0044876700003,175,336.19,312376,0.34513020515441895,0.0023071703035384417,37796,-7.754136085510254,0.0003,-5.8948516845703125,,
3440,1782,1720.4201887399997,178,362.46,317920,0.24147208034992218,0.0021628979593515396,38489,0.7559409141540527,0.0003,-6.595975399017334,,
3450,1782,1762.50474263,180,372.6,321104,0.3030432164669037,0.002171706175431609,38887,1.8147377967834473,0.0003,-5.918547630310059,,
3460,1782,1858.6012188400002,183,393.72,326584,0.23500904440879822,0.0019518234767019749,39572,-14.61577320098877,0.0003,-6.058713912963867,,
3470,1782,1970.19758004,186,419.48,332888,0.19585134088993073,0.0018763317493721843,40360,3.9988865852355957,0.0003,-5.329301834106445,,
3480,1781,2090.72969405,189,448.37,337424,0.19710734486579895,0.0018414770020172,40927,-4.05836820602417,0.0003,-5.61800479888916,,
3490,1781,2171.46655366,191,465.76,341808,0.186435267329216,0.0017109800828620791,41475,-6.753401756286621,0.0003,-5.499480247497559,,
3500,1781,2132.85769901,193,458.25,345560,0.21146000921726227,0.0016269353218376637,41944,-3.3390603065490723,0.0003,-5.514684677124023,,
3510,1781,2128.3001011400006,197,458.5,352416,0.14395149052143097,0.0015906939515843987,42801,-10.781347274780273,0.0003,-4.795711517333984,,
3520,1780,2310.42724805,201,501.33,358832,0.17791761457920074,0.001493726740591228,43603,-7.633183479309082,0.0003,-4.688302993774414,,
3530,1780,2427.1698641499997,205,527.98,365688,0.16885852813720703,0.0014188122004270554,44460,-3.650052785873413,0.0003,-4.513957977294922,,
3540,1780,2482.7954934399995,209,537.68,372368,0.14892716705799103,0.0013368746731430292,45295,-6.899888038635254,0.0003,-4.399752140045166,,
3550,1780,2559.60432038,211,554.86,376544,0.10124526172876358,0.001330545055679977,45817,-7.613556861877441,0.0003,-4.501595973968506,,
3560,1780,2593.09867234,214,564.08,382464,0.10378460586071014,0.0012293056352064013,46557,-4.402899742126465,0.0003,-4.235982894897461,,
3570,1780,2582.3398858099995,219,560.75,389936,0.08894048631191254,0.0011699425522238016,47491,-3.1849217414855957,0.0003,-4.268764019012451,,
3580,1779,2626.15850742,221,569.37,394520,0.06880613416433334,0.0011287920642644167,48064,-10.8646240234375,0.0003,-4.014923095703125,,
3590,1779,2672.5705474300003,225,582.44,400528,0.07596415281295776,0.0010616217041388154,48815,-15.536008834838867,0.0003,-3.8671727180480957,,
3600,1779,2676.4164384399996,227,582.52,404088,0.058722205460071564,0.001045889686793089,49260,-11.001144409179688,0.0003,-3.715663433074951,,
3610,1779,2796.673005049999,230,611.72,410936,0.06335503607988358,0.0009841748978942633,50116,-2.0376787185668945,0.0003,-3.8614704608917236,,
