rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward
10099.41756251,4508,12780,7250424,1608,1829.4,-0.1467304825782776,905052,0.00033560662996023893,0.0003,0.0031946105882525444,-4.3927717208862305,,
8453.1341271,4516,12790,7263728,1608,1500.03,-10.408418655395508,906715,0.0003347742313053459,0.0003,0.006179955787956715,-4.303796768188477,,
7716.514164280001,4521,12800,7270520,1608,1352.92,-8.493904113769531,907564,0.0003265557752456516,0.0003,0.0035910913720726967,-4.258655548095703,,
7988.7866740300005,4531,12810,7287592,1608,1402.49,6.558990955352783,909698,0.00032990542240440845,0.0003,0.006591833662241697,-4.223820209503174,,
8441.10028908,4544,12820,7308784,1608,1495.67,-0.4318218231201172,912347,0.00033729791175574064,0.0003,0.006698952056467533,-4.075598239898682,,
9347.896710969999,4548,12830,7315712,1608,1659.47,11.926374435424805,913213,0.0003347751626279205,0.0003,0.005274234339594841,-4.1339311599731445,,
9701.70276769,4570,12840,7350896,1608,1745.37,0.7290321588516235,917611,0.00032201004796661437,0.0003,0.0035257935523986816,-4.020377159118652,,
9252.130928,4582,12850,7371072,1608,1664.88,-2.5517239570617676,920133,0.0003065622295252979,0.0003,0.004887780640274286,-3.9676761627197266,,
8503.589071309998,4592,12860,7386616,1608,1543.65,7.517460823059082,922076,0.00032167884637601674,0.0003,0.0026202250737696886,-3.919778347015381,,
8389.93401148,4594,12870,7389464,1608,1532.01,8.782857894897461,922432,0.000327432673657313,0.0003,0.007126497570425272,-3.8499255180358887,,
7499.41647005,4596,12880,7392576,1608,1361.49,6.1353912353515625,922821,0.00033929201890714467,0.0003,0.007775795646011829,-3.924077033996582,,
7162.5867017499995,4597,12890,7394368,1608,1310.52,-11.520832061767578,923045,0.00033056395477615297,0.0003,0.0018544323975220323,-3.944242000579834,,
6573.930319160001,4598,12900,7396112,1608,1210.52,-0.3458709716796875,923263,0.0003232108138035983,0.0003,0.002662657294422388,-3.9014878273010254,,
6979.97965164,4619,12910,7430160,1608,1299.48,0.2241746187210083,927519,0.00029400349012576044,0.0003,0.0034840761218219995,-3.8011562824249268,,
7226.681950950001,4623,12920,7436888,1608,1341.47,3.740170478820801,928360,0.0003010703076142818,0.0003,0.004679381847381592,-3.7064120769500732,,
7306.194360970001,4644,12930,7470160,1608,1359.68,5.0396409034729,932519,0.0002868316078092903,0.0003,0.0031789657659828663,-3.6887028217315674,,
7891.97519771,4663,12940,7501704,1608,1463.99,0.8492355346679688,936462,0.0002810205041896552,0.0003,0.005675358232110739,-3.651334047317505,,
7935.097960419998,4669,12950,7510488,1608,1480.06,5.613099098205566,937560,0.0002661155886016786,0.0003,0.002199194859713316,-3.5661988258361816,,
8308.04876477,4678,12960,7526344,1608,1530.56,-4.227837085723877,939542,0.0002517795073799789,0.0003,0.0012559654423967004,-3.65828013420105,,
8899.740353829999,4690,12970,7545904,1608,1636.7,2.805093765258789,941987,0.000248313503107056,0.0003,0.0018221253994852304,-3.648012161254883,,
9234.26815532,4699,12980,7559744,1608,1694.65,-2.5115814208984375,943717,0.0002641454339027405,0.0003,0.002421942073851824,-3.6881790161132812,,
9713.39148167,4706,12990,7571008,1608,1762.43,10.279562950134277,945125,0.000276620383374393,0.0003,0.0039865425787866116,-3.5853168964385986,,
10354.04664521,4711,13000,7578368,1608,1865.54,-7.050817489624023,946045,0.0002830760204233229,0.0003,0.0013822824694216251,-3.518827199935913,,
9802.331260130002,4718,13010,7590400,1608,1729.01,4.18325138092041,947549,0.0002959989942610264,0.0003,0.0022485731169581413,-3.6208999156951904,,
9388.653847340001,4723,13020,7598672,1608,1638.66,10.902255058288574,948583,0.0002977112017106265,0.0003,0.0030779289081692696,-3.586897373199463,,
8473.03340095,4725,13030,7601488,1608,1465.47,5.217125415802002,948935,0.00029756189906038344,0.0003,0.0030812681652605534,-3.6373140811920166,,
7090.552990140001,4726,13040,7603808,1608,1193.21,-4.483895301818848,949225,0.0003030036750715226,0.0003,0.0028909756802022457,-3.648707389831543,,
6102.59901394,4727,13050,7605728,1608,992.95,12.64340591430664,949465,0.0003102782357018441,0.0003,0.002937884069979191,-3.646531581878662,,
5551.500201969999,4730,13060,7609328,1608,903.76,-1.130476474761963,949915,0.0003099230816587806,0.0003,0.005562823265790939,-3.6732935905456543,,
5996.35479802,4753,13070,7647672,1608,1008.32,0.24731874465942383,954708,0.0004871143028140068,0.0003,0.015855003148317337,-3.9072532653808594,,
6849.201222700001,4778,13080,7688240,1608,1205.45,0.7372643947601318,959779,0.0006977493758313358,0.0003,0.006205703131854534,-4.40083122253418,,
7760.4219422900005,4803,13090,7727408,1608,1395.12,-7.778996467590332,964675,0.0005455746431834996,0.0003,0.003519610036164522,-4.657673358917236,,
8978.79703023,4827,13100,7766384,1608,1633.01,0.932860791683197,969547,0.00047430305858142674,0.0003,0.0036005014553666115,-4.519691467285156,,
10454.798738180001,4835,13110,7780176,1608,1938.64,-2.164226770401001,971271,0.00045949703780934215,0.0003,0.0033435088116675615,-4.565243244171143,,
10156.512963209998,4851,13120,7804808,1608,1924.14,-0.7080037593841553,974350,0.00047070017899386585,0.0003,0.0032634346280246973,-4.548286437988281,,
11419.55104146,4872,13130,7839824,1608,2236.23,1.5458731651306152,978727,0.00046732035116292536,0.0003,0.004190455656498671,-4.471746444702148,,
12640.289084169997,4889,13140,7867536,1609,2478.7,0.08519744873046875,982191,0.0005855506169609725,0.0003,0.004812377039343119,-4.715599060058594,,
13049.857424269998,4895,13150,7877024,1608,2554.89,-0.18821239471435547,983377,0.0006159903714433312,0.0003,0.004850331693887711,-4.765971660614014,,
13235.53395983,4898,13160,7882192,1608,2599.45,-2.372481346130371,984023,0.0006734436028636992,0.0003,0.005558422300964594,-4.76932430267334,,
12236.700755559998,4901,13170,7886016,1608,2394.01,7.491628646850586,984501,0.0007064369274303317,0.0003,0.004468058701604605,-5.0148444175720215,,
10768.60420782,4903,13180,7889536,1608,2089.61,-0.855396032333374,984941,0.0007256846874952316,0.0003,0.005635322071611881,-4.969062328338623,,
9679.3889561,4914,13190,7907976,1608,1884.58,-0.5534508228302002,987246,0.0007471248391084373,0.0003,0.004856724292039871,-5.221556663513184,,
8957.40834881,4925,13200,7925728,1608,1745.94,0.8225059509277344,989465,0.0006824341253377497,0.0003,0.0075869327411055565,-5.325542449951172,,
9142.838318240001,4951,13210,7966216,1608,1776.47,3.3968796730041504,994526,0.0006425724714063108,0.0003,0.0036811549216508865,-5.544357776641846,,
,,,8000000,,,-2.7283334732055664,998749,0.0007096293848007917,0.0003,0.00532943569123745,-5.492230415344238,4059.2,22306.034568303825
11038.372792340002,4991,13220,8010784,1604,2110.21,-8.846644401550293,1000097,0.0007615869981236756,0.0003,0.005899536423385143,-5.488895416259766,,
10121.63981111,4994,13230,8015456,1604,1859.36,12.344701766967773,1000681,0.000878877763170749,0.0003,0.005917179398238659,-5.757266998291016,,
9216.82134266,4995,13240,8017304,1604,1676.07,7.360561370849609,1000912,0.0009396625682711601,0.0003,0.007328476756811142,-5.826829433441162,,
8753.951153179998,4997,13250,8020696,1604,1588.73,-0.06313061714172363,1001336,0.0010498815681785345,0.0003,0.006035055499523878,-5.87065315246582,,
8483.347318600001,4998,13260,8021800,1604,1531.27,-0.3649417757987976,1001474,0.0010763496393337846,0.0003,0.0073121776804327965,-5.83492374420166,,
8287.23868103,4998,13270,8022616,1604,1489.91,4.904095649719238,1001576,0.0010929082054644823,0.0003,0.006476514507085085,-5.841183185577393,,
8067.5106775799995,5000,13280,8025456,1604,1445.42,3.415740489959717,1001931,0.0011593466624617577,0.0003,0.009370062500238419,-5.958582878112793,,
7553.01813737,5002,13290,8029032,1604,1349.94,-0.3755369186401367,1002378,0.0012375726364552975,0.0003,0.009304707869887352,-6.017850399017334,,
7426.970928069999,5024,13300,8063912,1604,1338.71,0.3057817816734314,1006738,0.0011502712732180953,0.0003,0.01313009299337864,-7.266249656677246,,
7585.1836293100005,5050,13310,8105320,1604,1389.17,-1.4025022983551025,1011914,0.0008751904824748635,0.0003,0.0160042904317379,-7.293339729309082,,
7474.556214650001,5075,13320,8145320,1604,1362.16,-5.336766719818115,1016914,0.0006967280642129481,0.0003,0.004918133374303579,-7.291335105895996,,
8318.754877250001,5098,13330,8183096,1605,1525.53,3.6424405574798584,1021636,0.0006186753744259477,0.0003,0.004424191080033779,-6.545499801635742,,
9202.906890959997,5104,13340,8192384,1605,1691.73,-1.050121545791626,1022797,0.0005713062710128725,0.0003,0.006215245928615332,-6.233919620513916,,
9934.758818799997,5124,13350,8224872,1605,1833.19,-2.5785512924194336,1026858,0.0004930755821987987,0.0003,0.003999332431703806,-5.964138984680176,,
10495.607976539999,5126,13360,8228336,1605,1933.63,1.6473069190979004,1027291,0.0004857321619056165,0.0003,0.0023868773132562637,-5.945579528808594,,
11241.461449519998,5128,13370,8232384,1605,2075.02,1.6651307344436646,1027797,0.0004921130021102726,0.0003,0.0051764827221632,-5.872551918029785,,
12862.503899559997,5152,13380,8271504,1605,2370.38,-0.3923671245574951,1032687,0.0004320777952671051,0.0003,0.002235027961432934,-5.490144729614258,,
13705.343087580002,5174,13390,8306408,1605,2518.67,-7.616612911224365,1037050,0.0003778191457968205,0.0003,0.00270092417486012,-5.2466230392456055,,
13185.913142209998,5177,13400,8311872,1605,2425.45,1.2637124061584473,1037733,0.00037200984661467373,0.0003,0.0035024015232920647,-5.161785125732422,,
12023.793718250003,5179,13410,8313760,1605,2175.95,-8.105815887451172,1037969,0.00036983523750677705,0.0003,0.002535445149987936,-5.170632362365723,,
10424.022621529999,5190,13420,8332592,1605,1877.89,5.107785701751709,1040323,0.0003243984829168767,0.0003,0.0037743132561445236,-4.965282440185547,,
10723.412571379999,5205,13430,8356376,1605,1930.65,-12.456819534301758,1043296,0.00032651619403623044,0.0003,0.002583736088126898,-4.786334037780762,,
10413.674508549999,5220,13440,8381104,1605,1866.2,-1.5448658466339111,1046387,0.0003659569483716041,0.0003,0.0020946471486240625,-4.709928512573242,,
9744.40419615,5227,13450,8391112,1605,1735.96,0.503913164138794,1047638,0.0004140613309573382,0.0003,0.004757558926939964,-4.664791107177734,,
9916.003507540001,5239,13460,8410928,1605,1772.04,-2.6183385848999023,1050115,0.0004805848584510386,0.0003,0.008391052484512329,-4.802505016326904,,
10013.39270539,5242,13470,8416776,1605,1792.03,10.829477310180664,1050846,0.0005105456802994013,0.0003,0.011829730123281479,-4.826746940612793,,
8423.49544428,5245,13480,8420376,1605,1505.37,4.591805458068848,1051296,0.0005379780195653439,0.0003,0.005794189870357513,-4.883326530456543,,
8227.967674459998,5249,13490,8426984,1605,1476.16,-1.3908491134643555,1052122,0.000564206566195935,0.0003,0.008807726204395294,-4.866091728210449,,
8175.540574449999,5263,13500,8449192,1605,1451.79,-3.7939164638519287,1054898,0.0007013205322436988,0.0003,0.012936519458889961,-5.0944719314575195,,
7840.285345869999,5272,13510,8463416,1605,1404.49,-4.624734878540039,1056676,0.0010046306997537613,0.0003,0.01446540653705597,-5.299010276794434,,
8356.04945754,5283,13520,8481400,1605,1507.5,34.8521842956543,1058924,0.002284792484715581,0.0003,0.05506845563650131,-7.849613189697266,,
7019.4155963,5283,13530,8482368,1605,1264.78,34.69975280761719,1059045,0.002385461935773492,0.0003,0.06729116290807724,-8.538919448852539,,
5662.577769019999,5284,13540,8483384,1605,1028.39,36.457401275634766,1059172,0.002491312799975276,0.0003,0.18723881244659424,-8.421554565429688,,
5466.563590839999,5285,13550,8484288,1605,1003.16,34.261199951171875,1059285,0.0025918723549693823,0.0003,0.06815028935670853,-8.643682479858398,,
4648.99572064,5285,13560,8485120,1605,857.98,25.873733520507812,1059389,0.0026885694824159145,0.0003,0.05267217755317688,-8.662689208984375,,
3688.47102349,5286,13570,8485904,1605,681.63,31.66607666015625,1059487,0.00278181373141706,0.0003,0.05431671813130379,-9.179893493652344,,
3602.11837713,5286,13580,8486880,1605,666.92,31.052595138549805,1059609,0.002907895017415285,0.0003,0.08925830572843552,-9.28472900390625,,
2894.8160022399998,5287,13590,8487848,1605,540.56,28.595245361328125,1059730,0.0030394443310797215,0.0003,0.06894154101610184,-8.95689868927002,,
2412.9942174400003,5287,13600,8488952,1605,462.08,30.8391170501709,1059868,0.003200335195288062,0.0003,0.08308114856481552,-10.210226058959961,,
1620.41204571,5288,13610,8490104,1605,310.41,26.82813262939453,1060012,0.003366341581568122,0.0003,0.1090887263417244,-10.407087326049805,,
567.07612499,5289,13620,8491048,1605,108.65,21.652488708496094,1060130,0.003505081171169877,0.0003,0.08372361958026886,-10.74411392211914,,
226.79600411000004,5289,13630,8492040,1605,48.49,32.86761474609375,1060254,0.003633513581007719,0.0003,0.10785777121782303,-10.616192817687988,,
336.78845070000006,5290,13640,8492928,1605,68.76,21.183393478393555,1060365,0.003753101918846369,0.0003,0.08427000045776367,-11.564848899841309,,
337.85441757,5290,13650,8493680,1605,68.55,23.375545501708984,1060459,0.0038489399012178183,0.0003,0.08510711789131165,-11.94970417022705,,
908.51938265,5291,13660,8494248,1605,178.21,19.391117095947266,1060530,0.0039247749373316765,0.0003,0.09346534311771393,-12.452306747436523,,
918.24690828,5291,13670,8494688,1605,179.83,20.882781982421875,1060585,0.003979872912168503,0.0003,0.10218296200037003,-12.30343246459961,,
918.80123048,5291,13680,8495208,1605,179.36,17.441173553466797,1060650,0.004044192843139172,0.0003,0.08806681632995605,-11.77414321899414,,
920.40520892,5292,13690,8495624,1605,179.19,15.023021697998047,1060702,0.0040972125716507435,0.0003,0.09355630725622177,-12.285933494567871,,
912.7989120899999,5292,13700,8496040,1605,177.4,20.066547393798828,1060754,0.004150905180722475,0.0003,0.0907382220029831,-12.388309478759766,,
908.61036894,5292,13710,8496520,1605,176.41,17.90268898010254,1060814,0.004211482126265764,0.0003,0.10362157225608826,-13.367876052856445,,
906.5651648999998,5292,13720,8496976,1605,175.78,13.708852767944336,1060871,0.004269189666956663,0.0003,0.13581880927085876,-12.374360084533691,,
905.0369495799999,5293,13730,8497376,1605,175.25,19.287776947021484,1060921,0.004321105778217316,0.0003,0.13126352429389954,-13.266632080078125,,
797.53959172,5293,13740,8497760,1605,154.83,24.17156982421875,1060969,0.004368915688246489,0.0003,0.08609536290168762,-13.51974105834961,,
797.9633869500001,5293,13750,8498280,1605,154.48,23.058353424072266,1061034,0.004442109260708094,0.0003,0.09852588921785355,-14.352059364318848,,
234.58426571999996,5293,13760,8498704,1605,45.26,11.66202163696289,1061087,0.004498620517551899,0.0003,0.13598114252090454,-13.218318939208984,,
235.19645597999997,5294,13770,8499240,1605,44.91,18.840099334716797,1061154,0.004562876652926207,0.0003,0.1079624593257904,-13.6187162399292,,
237.10481763000004,5294,13780,8499744,1605,45.07,13.807167053222656,1061217,0.004631464369595051,0.0003,0.10616067051887512,-13.54925537109375,,
238.82582515000001,5294,13790,8500200,1605,45.53,15.103446960449219,1061274,0.004693751223385334,0.0003,0.09720565378665924,-14.583358764648438,,
242.37379439999998,5295,13800,8500600,1605,46.39,16.555084228515625,1061324,0.0047486312687397,0.0003,0.11637555062770844,-13.932565689086914,,
242.91829656000004,5295,13810,8501208,1605,46.89,15.385909080505371,1061400,0.004833952523767948,0.0003,0.11257648468017578,-14.951667785644531,,
234.55882244,5295,13820,8501472,1605,45.44,11.865643501281738,1061433,0.004868453834205866,0.0003,0.13272574543952942,-14.45767593383789,,
226.38524788000004,5295,13830,8501720,1605,44.17,16.06661605834961,1061464,0.004899100866168737,0.0003,0.1515098214149475,-13.917895317077637,,
221.83637729999995,5296,13840,8502144,1605,43.43,8.061721801757812,1061517,0.004958705045282841,0.0003,0.14783760905265808,-15.31807804107666,,
215.71763685999997,5296,13850,8502624,1605,42.76,11.333799362182617,1061577,0.00501564797013998,0.0003,0.1349741816520691,-14.614618301391602,,
210.13476413,5296,13860,8502968,1605,42.18,10.277335166931152,1061620,0.005054318346083164,0.0003,0.10297776758670807,-14.824563980102539,,
209.60815154999997,5296,13870,8503448,1605,42.66,8.897130012512207,1061680,0.005111117847263813,0.0003,0.12063758075237274,-15.561752319335938,,
206.45063308000005,5297,13880,8503952,1605,42.61,13.972164154052734,1061743,0.005168565548956394,0.0003,0.12995226681232452,-15.453448295593262,,
199.46767787999997,5297,13890,8504352,1605,41.64,15.008190155029297,1061793,0.005214137956500053,0.0003,0.14492464065551758,-16.106969833374023,,
197.14658516000003,5297,13900,8504776,1605,41.22,13.9520263671875,1061846,0.005270232912153006,0.0003,0.15917691588401794,-15.716617584228516,,
193.90504021999996,5297,13910,8505264,1605,40.84,4.756036758422852,1061907,0.0053275576792657375,0.0003,0.1342208981513977,-16.527036666870117,,
197.72038756999999,5298,13920,8505736,1605,41.73,15.535523414611816,1061966,0.00538287777453661,0.0003,0.10589918494224548,-16.555118560791016,,
206.50608682000006,5298,13930,8506144,1605,43.71,15.803472518920898,1062017,0.0054360260255634785,0.0003,0.12308339774608612,-17.368160247802734,,
207.63446266000003,5298,13940,8506632,1605,44.59,13.442100524902344,1062078,0.005497994367033243,0.0003,0.16365236043930054,-16.744888305664062,,
208.88714886000002,5298,13950,8507088,1605,45.07,5.014425277709961,1062135,0.00554681196808815,0.0003,0.170675128698349,-16.992813110351562,,
211.16499145999998,5299,13960,8507576,1605,45.77,7.036507606506348,1062196,0.00559693668037653,0.0003,0.18019196391105652,-17.40973472595215,,
208.14720785000006,5299,13970,8508032,1605,45.51,9.13282585144043,1062253,0.005644374061375856,0.0003,0.1462796926498413,-17.0947265625,,
207.22575642,5299,13980,8508480,1605,45.19,10.626564025878906,1062309,0.005693200044333935,0.0003,0.206694558262825,-18.245594024658203,,
211.69648014000003,5300,13990,8508944,1605,46.25,1.5307961702346802,1062367,0.005742133129388094,0.0003,0.14553333818912506,-18.071422576904297,,
213.27865273999998,5300,14000,8509576,1605,46.77,5.827531337738037,1062446,0.005806077737361193,0.0003,0.15978127717971802,-17.938770294189453,,
218.6183945,5300,14010,8510016,1605,47.61,0.5840693116188049,1062501,0.005855523515492678,0.0003,0.19060136377811432,-17.7794189453125,,
221.02162683999998,5301,14020,8510536,1605,48.28,1.4787191152572632,1062566,0.005913741886615753,0.0003,0.1534690111875534,-17.89556121826172,,
222.22017025999995,5301,14030,8511016,1605,48.68,7.827897548675537,1062626,0.0059673357754945755,0.0003,0.2015165388584137,-18.213550567626953,,
226.35967421,5301,14040,8511560,1605,49.29,17.052780151367188,1062694,0.006031941622495651,0.0003,0.19880051910877228,-19.701431274414062,,
230.91875966999996,5302,14050,8512160,1605,50.17,9.534098625183105,1062769,0.006109787616878748,0.0003,0.206196591258049,-19.521167755126953,,
231.21159200000002,5302,14060,8512608,1605,50.2,10.209442138671875,1062825,0.0061608473770320415,0.0003,0.249539315700531,-19.511188507080078,,
234.09362987,5302,14070,8513096,1605,50.83,7.162696838378906,1062886,0.006213832180947065,0.0003,0.19605644047260284,-18.84195899963379,,
236.3010281,5302,14080,8513584,1605,51.4,0.5797629356384277,1062947,0.006257661152631044,0.0003,0.1865612268447876,-18.837635040283203,,
239.21747197000002,5303,14090,8514240,1605,51.75,-2.4599268436431885,1063029,0.0063036223873496056,0.0003,0.16486236453056335,-20.05135154724121,,
240.07050375,5303,14100,8514696,1605,51.81,1.7919164896011353,1063086,0.006338368635624647,0.0003,0.1580909788608551,-20.37369155883789,,
241.79731209000005,5303,14110,8515160,1605,51.92,2.7810778617858887,1063144,0.00637603597715497,0.0003,0.17688679695129395,-20.312618255615234,,
244.4741665,5304,14120,8515808,1605,52.46,-0.9043419361114502,1063225,0.006420203484594822,0.0003,0.23003700375556946,-20.140525817871094,,
244.66323111000003,5304,14130,8516312,1605,52.27,3.5025076866149902,1063288,0.006454484071582556,0.0003,0.2233172357082367,-20.196659088134766,,
243.86721426,5304,14140,8516792,1605,52.22,1.9755859375,1063348,0.0064828647300601006,0.0003,0.1947489082813263,-21.90269660949707,,
243.15848631999998,5305,14150,8517264,1605,52.12,-1.0321276187896729,1063407,0.006508628372102976,0.0003,0.21117642521858215,-20.525909423828125,,
244.61422428000003,5305,14160,8517824,1605,52.69,4.62672233581543,1063477,0.006543840281665325,0.0003,0.18288730084896088,-21.819534301757812,,
242.8689644,5305,14170,8518384,1605,52.51,-0.4936959743499756,1063547,0.006584590300917625,0.0003,0.20297075808048248,-21.390674591064453,,
240.27148408000002,5306,14180,8518848,1605,52.05,1.7807332277297974,1063605,0.0066026560962200165,0.0003,0.23018789291381836,-22.0760440826416,,
236.06689268,5306,14190,8519256,1605,51.18,7.6105875968933105,1063656,0.0066135236993432045,0.0003,0.2731572985649109,-22.301023483276367,,
236.73112311,5306,14200,8519760,1605,51.48,5.569728851318359,1063719,0.006638842169195414,0.0003,0.23957641422748566,-22.244762420654297,,
236.00642541000002,5306,14210,8520352,1605,51.54,3.855099678039551,1063793,0.00668326485902071,0.0003,0.20629312098026276,-21.487958908081055,,
234.07974357,5307,14220,8520848,1605,50.97,0.9247167706489563,1063855,0.0067088305950164795,0.0003,0.2524881958961487,-22.675491333007812,,
234.53223040999998,5307,14230,8521328,1605,51.12,0.5730558633804321,1063915,0.006712696049362421,0.0003,0.22057339549064636,-21.83368682861328,,
230.97023815000003,5307,14240,8521880,1605,50.37,-2.071668863296509,1063984,0.006718190852552652,0.0003,0.26119714975357056,-21.86973762512207,,
229.23978868999998,5308,14250,8522336,1605,50.05,-1.6942408084869385,1064041,0.006719212979078293,0.0003,0.23632633686065674,-23.233074188232422,,
229.85703643,5308,14260,8522856,1605,49.91,0.004460334777832031,1064106,0.006712097208946943,0.0003,0.20000849664211273,-21.435026168823242,,
231.24103223000003,5308,14270,8523296,1605,49.91,-3.504592180252075,1064161,0.006715055555105209,0.0003,0.20852762460708618,-23.069852828979492,,
233.91122492000002,5309,14280,8523960,1605,50.56,3.7857301235198975,1064244,0.006732114590704441,0.0003,0.21273133158683777,-23.789522171020508,,
236.84130512,5309,14290,8524480,1605,51.26,8.23617935180664,1064309,0.006756043527275324,0.0003,0.24523326754570007,-23.77900505065918,,
236.95034643000002,5309,14300,8524912,1605,51.3,-7.110804080963135,1064363,0.0067621865309774876,0.0003,0.26314854621887207,-23.162952423095703,,
237.80114583999995,5310,14310,8525600,1605,51.66,-0.21438336372375488,1064449,0.006717614363878965,0.0003,0.22381818294525146,-23.342397689819336,,
238.50126147000003,5310,14320,8526104,1605,52.11,2.157402992248535,1064512,0.006724199745804071,0.0003,0.2878042459487915,-24.261474609375,,
237.04527789,5310,14330,8526656,1605,52.02,-5.032680988311768,1064581,0.006748528685420752,0.0003,0.19108614325523376,-24.115341186523438,,
243.25331038000002,5311,14340,8527152,1605,53.37,1.8139554262161255,1064643,0.006772148422896862,0.0003,0.20062455534934998,-24.481725692749023,,
247.73535418000003,5311,14350,8527776,1605,54.39,-1.3242998123168945,1064721,0.00678466958925128,0.0003,0.19259858131408691,-24.959228515625,,
250.10204502,5311,14360,8528368,1605,55.05,0.41530680656433105,1064795,0.006796867121011019,0.0003,0.2292729765176773,-24.672794342041016,,
250.8970705,5312,14370,8528976,1605,55.23,-2.303189754486084,1064871,0.006802204065024853,0.0003,0.2898578643798828,-24.14852523803711,,
255.46979873999996,5312,14380,8529624,1605,55.94,-0.33369016647338867,1064952,0.006805500481277704,0.0003,0.19882628321647644,-25.727251052856445,,
267.20253735,5312,14390,8530376,1605,58.1,2.327878952026367,1065046,0.006845444440841675,0.0003,0.3132055997848511,-25.685518264770508,,
273.82330734000004,5313,14400,8530896,1605,59.19,1.514662742614746,1065111,0.00686187669634819,0.0003,0.26448333263397217,-25.02260398864746,,
270.17439264,5313,14410,8531368,1605,58.0,-6.095539093017578,1065170,0.006881149020045996,0.0003,0.2309454083442688,-23.78133201599121,,
274.01458636,5313,14420,8532080,1605,58.48,-2.7130656242370605,1065259,0.006914501078426838,0.0003,0.20336152613162994,-24.977001190185547,,
287.55522291,5314,14430,8532600,1605,60.71,5.5612711906433105,1065324,0.006946822162717581,0.0003,0.24640224874019623,-26.346710205078125,,
293.10448968000003,5314,14440,8533496,1605,61.62,0.03968232870101929,1065436,0.007035760674625635,0.0003,0.19470643997192383,-25.629878997802734,,
301.01336514999997,5315,14450,8534144,1605,62.82,-0.66080641746521,1065517,0.007057504262775183,0.0003,0.24011528491973877,-25.57218360900879,,
301.82750980000003,5315,14460,8534872,1605,62.77,0.23281288146972656,1065608,0.007040949072688818,0.0003,0.2594348192214966,-26.645259857177734,,
301.25887278000005,5316,14470,8535440,1605,62.58,3.855346441268921,1065679,0.0070627424865961075,0.0003,0.2161015272140503,-27.010744094848633,,
306.51333999,5316,14480,8536240,1605,62.96,0.5809657573699951,1065779,0.007104477845132351,0.0003,0.23250436782836914,-26.430099487304688,,
298.33067388,5316,14490,8536792,1605,61.48,-1.2856080532073975,1065848,0.0071405526250600815,0.0003,0.24657891690731049,-27.578426361083984,,
296.57616107999996,5317,14500,8538192,1605,61.43,-0.9601213932037354,1066023,0.007149591576308012,0.0003,0.3115171790122986,-26.469165802001953,,
362.62844669000015,5318,14510,8538904,1605,73.3,-0.8518855571746826,1066112,0.007145767565816641,0.0003,0.23836353421211243,-26.955059051513672,,
368.50967464999997,5318,14520,8539920,1605,74.31,2.0979394912719727,1066239,0.00711289094761014,0.0003,0.3788962960243225,-26.93561553955078,,
360.15772417,5319,14530,8540504,1605,72.68,3.5549516677856445,1066312,0.007108750753104687,0.0003,0.2843609154224396,-28.274560928344727,,
384.8998141199999,5319,14540,8541344,1605,76.73,2.369417428970337,1066417,0.007126137148588896,0.0003,0.2293088287115097,-28.76650047302246,,
404.62932347000003,5320,14550,8542152,1605,80.02,-5.8366379737854,1066518,0.0071266707964241505,0.0003,0.3118025064468384,-26.73039436340332,,
449.55270015,5321,14560,8544616,1605,88.25,-1.2226018905639648,1066826,0.006910750176757574,0.0003,0.2933647632598877,-28.820507049560547,,
590.01312151,5330,14570,8559096,1605,111.41,3.4501607418060303,1068636,0.006679740734398365,0.0003,0.24710115790367126,-32.22492980957031,,
912.2699337399999,5336,14580,8568440,1605,170.53,-1.2275347709655762,1069804,0.006472874898463488,0.0003,0.21653494238853455,-31.54665756225586,,
1125.91637294,5338,14590,8571864,1605,212.01,-1.8020163774490356,1070232,0.006257138680666685,0.0003,0.23706357181072235,-30.8747501373291,,
1120.4507212400001,5339,14600,8573848,1605,210.18,-1.9193453788757324,1070480,0.0061984290368855,0.0003,0.2202381193637848,-30.841352462768555,,
1480.9374608599996,5344,14610,8581296,1605,284.43,-2.4168739318847656,1071411,0.005801126826554537,0.0003,0.18362843990325928,-31.262420654296875,,
1779.72393503,5345,14620,8582560,1605,344.09,1.6140611171722412,1071569,0.005817054305225611,0.0003,0.17310643196105957,-31.197784423828125,,
1764.93008547,5345,14630,8583256,1605,340.95,-1.216202735900879,1071656,0.005787707399576902,0.0003,0.164931520819664,-30.86343002319336,,
1776.7712992700003,5345,14640,8583792,1605,343.39,-0.24467888474464417,1071723,0.005774762015789747,0.0003,0.2116992026567459,-31.257160186767578,,
1734.50320296,5346,14650,8584272,1605,335.47,5.582383155822754,1071783,0.0057618566788733006,0.0003,0.2070949226617813,-31.57655143737793,,
1677.1704930100002,5346,14660,8584808,1605,324.42,-4.289416313171387,1071850,0.005770748481154442,0.0003,0.28374338150024414,-32.318687438964844,,
1776.5929175699996,5346,14670,8585352,1605,348.37,1.3327438831329346,1071918,0.005772978067398071,0.0003,0.4347041845321655,-31.703872680664062,,
1432.53594398,5346,14680,8585728,1605,285.26,0.1712719202041626,1071965,0.005743058398365974,0.0003,0.20657284557819366,-32.73142623901367,,
